"","Z","Y","C"
"2894",72,64,0
"2895",74,59,0
"2896",70,59,0
"2897",74,59,0
"2898",71,59,0
"2899",74,59,0
"2900",74,52,0
"2901",74,59,0
"2902",62,59,0
"2903",72,59,0
"2904",74,59,0
"2905",65,59,0
"2906",68,59,0
"2907",74,65,0
"2908",74,65,0
"2909",74,65,0
"2910",74,65,0
"2911",74,65,0
"2912",74,65,0
"2913",70,65,0
"2914",74,64,0
"2915",73,64,0
"2916",74,64,0
"2917",74,64,0
"2918",74,64,0
"2919",74,64,0
"2920",72,64,0
"2921",74,64,0
"2922",74,64,0
"2923",72,64,0
"2924",74,64,0
"2925",74,64,0
"2926",72,64,0
"2927",72,64,0
"2928",74,64,0
"2929",74,64,0
"2930",74,63,0
"2931",74,63,0
"2932",74,63,0
"2933",74,64,0
"2934",74,63,0
"2935",74,63,0
"2936",74,63,0
"2937",72,63,0
"2938",69,63,0
"2939",64,63,0
"2940",67,63,0
"2941",73,63,0
"2942",65,64,0
"2943",68,63,0
"2944",74,63,0
"2945",74,63,0
"2946",74,63,0
"2947",74,63,0
"2948",66,62,0
"2949",74,62,0
"2950",74,62,0
"2951",73,62,0
"2952",74,62,0
"2953",74,62,0
"2954",74,62,0
"2955",74,62,0
"2956",74,62,0
"2957",74,61,0
"2958",74,61,0
"2959",62,61,0
"2960",71,61,0
"2961",74,61,0
"2962",66,61,0
"2963",74,61,0
"2964",71,61,0
"2965",66,61,0
"2966",69,60,0
"2967",70,60,0
"2968",71,60,0
"2969",63,60,0
"2970",74,60,0
"2971",74,60,0
"2972",74,60,0
"2973",70,60,0
"2974",73,60,0
"2975",63,60,0
"2976",74,59,0
"2977",67,59,0
"2978",74,59,0
"2979",70,59,0
"2980",74,58,0
"2981",74,59,0
"2982",72,58,0
"2983",70,58,0
"2984",72,58,0
"2985",74,59,0
"2986",74,58,0
"2987",63,59,0
"2988",74,59,0
"2989",71,58,0
"2990",74,58,0
"2991",74,58,0
"2992",65,57,0
"2993",70,57,0
"2994",59,57,0
"2995",64,57,0
"2996",74,57,0
"2997",68,57,0
"2998",74,57,0
"2999",74,57,0
"3000",60,56,0
"3001",74,56,0
"3002",74,56,0
"3003",66,56,0
"3004",74,56,0
"3005",59,56,0
"3006",60,55,0
"3007",71,55,0
"3008",74,55,0
"3009",74,55,0
"3010",62,55,0
"3011",66,55,0
"3012",74,55,0
"3013",73,55,0
"3014",73,55,0
"3015",72,54,0
"3016",74,54,0
"3017",74,54,0
"3018",74,54,0
"3019",57,53,0
"3020",56,53,0
"3021",55,53,0
"3022",69,53,0
"3023",68,53,0
"3024",72,53,0
"3025",74,53,0
"3026",54,53,0
"3027",67,52,0
"3028",68,52,0
"3029",69,52,0
"3030",74,52,0
"3031",74,59,0
"3032",69,58,0
"3033",74,58,0
"3034",74,58,0
"3035",70,58,0
"3036",74,57,0
"3037",58,57,0
"3038",74,52,0
"3039",74,52,0
"3040",56,52,0
"3041",74,59,0
"3042",74,58,0
"3043",69,58,0
"3044",74,58,0
"3045",69,58,0
"3046",74,58,0
"3047",63,58,0
"3048",73,58,0
"3049",74,57,0
"3050",74,58,0
"3051",74,57,0
"3052",74,57,0
"3053",69,57,0
"3054",63,57,0
"3055",74,56,0
"3056",58,56,0
"3057",73,56,0
"3058",74,56,0
"3059",74,56,0
"3060",74,56,0
"3061",74,56,0
"3062",57,56,0
"3063",59,56,0
"3064",74,56,0
"3065",74,55,0
"3066",74,56,0
"3067",74,55,0
"3068",60,55,0
"3069",72,55,0
"3070",74,55,0
"3071",74,55,0
"3072",74,55,0
"3073",74,55,0
"3074",74,54,0
"3075",74,54,0
"3076",65,54,0
"3077",74,54,0
"3078",74,54,0
"3079",74,53,0
"3080",74,52,0
"3081",71,52,0
"3082",67,52,0
"3083",64,52,0
"3084",74,52,0
"3085",67,59,0
"3086",74,52,0
"3087",74,58,0
"3088",74,58,0
"3089",60,58,0
"3090",74,58,0
"3091",74,57,0
"3092",59,58,0
"3093",63,57,0
"3094",61,57,0
"3095",74,57,0
"3096",74,57,0
"3097",74,57,0
"3098",63,57,0
"3099",74,57,0
"3100",74,57,0
"3101",61,56,0
"3102",74,56,0
"3103",74,56,0
"3104",74,56,0
"3105",74,56,0
"3106",61,56,0
"3107",56,55,0
"3108",74,55,0
"3109",71,54,0
"3110",55,54,0
"3111",61,54,0
"3112",65,54,0
"3113",74,53,0
"3114",56,53,0
"3115",74,53,0
"3116",73,53,0
"3117",74,53,0
"3118",64,52,0
"3119",74,52,0
"3120",74,52,0
"3121",74,52,0
"3122",68,52,0
"3123",74,52,0
"3124",74,58,0
"3125",74,58,0
"3126",74,58,0
"3127",74,58,0
"3128",71,58,0
"3129",74,57,0
"3130",74,57,0
"3131",74,57,0
"3132",74,57,0
"3133",74,57,0
"3134",74,56,0
"3135",71,56,0
"3136",64,56,0
"3137",74,58,0
"3138",74,57,0
"3139",74,57,0
"3140",74,57,0
"3141",52,45,0
"3142",74,45,0
"3143",61,45,0
"3144",74,45,0
"3145",74,45,0
"3146",60,45,0
"3147",74,45,0
"3148",74,45,0
"3149",46,45,0
"3150",74,45,0
"3151",57,45,0
"3152",70,45,0
"3153",53,45,0
"3154",74,45,0
"3155",60,45,0
"3156",73,45,0
"3157",53,45,0
"3158",74,45,0
"3159",62,45,0
"3160",64,45,0
"3161",74,45,0
"3162",74,45,0
"3163",74,45,0
"3164",71,44,0
"3165",74,44,0
"3166",74,44,0
"3167",74,44,0
"3168",74,44,0
"3169",69,45,0
"3170",71,44,0
"3171",74,44,0
"3172",49,44,0
"3173",69,44,0
"3174",74,44,0
"3175",72,44,0
"3176",73,44,0
"3177",52,44,0
"3178",47,44,0
"3179",59,44,0
"3180",53,44,0
"3181",74,44,0
"3182",74,44,0
"3183",74,44,0
"3184",74,44,0
"3185",73,44,0
"3186",68,44,0
"3187",58,44,0
"3188",57,44,0
"3189",67,44,0
"3190",47,44,0
"3191",45,44,0
"3192",74,44,0
"3193",74,44,0
"3194",71,44,0
"3195",45,44,0
"3196",74,44,0
"3197",74,44,0
"3198",74,44,0
"3199",72,44,0
"3200",59,44,0
"3201",74,44,0
"3202",57,44,0
"3203",74,44,0
"3204",66,44,0
"3205",73,44,0
"3206",74,44,0
"3207",74,44,0
"3208",74,44,0
"3209",51,44,0
"3210",53,44,0
"3211",74,44,0
"3212",74,44,0
"3213",55,44,0
"3214",68,44,0
"3215",54,44,0
"3216",60,44,0
"3217",59,43,0
"3218",49,43,0
"3219",65,43,0
"3220",72,43,0
"3221",49,43,0
"3222",48,43,0
"3223",73,43,0
"3224",74,43,0
"3225",74,43,0
"3226",47,43,0
"3227",74,43,0
"3228",74,42,0
"3229",74,42,0
"3230",65,42,0
"3231",73,42,0
"3232",48,42,0
"3233",74,42,0
"3234",50,42,0
"3235",65,42,0
"3236",68,42,0
"3237",74,43,0
"3238",70,42,0
"3239",46,42,0
"3240",60,42,0
"3241",55,42,0
"3242",74,42,0
"3243",68,42,0
"3244",69,43,0
"3245",48,42,0
"3246",47,42,0
"3247",74,42,0
"3248",70,42,0
"3249",46,42,0
"3250",60,42,0
"3251",74,42,0
"3252",74,42,0
"3253",65,42,0
"3254",47,42,0
"3255",48,42,0
"3256",74,41,0
"3257",73,41,0
"3258",59,42,0
"3259",44,42,0
"3260",74,41,0
"3261",52,41,0
"3262",66,41,0
"3263",47,41,0
"3264",46,41,0
"3265",50,41,0
"3266",73,41,0
"3267",74,41,0
"3268",74,41,0
"3269",74,41,0
"3270",71,41,0
"3271",74,41,0
"3272",56,41,0
"3273",47,41,0
"3274",43,41,0
"3275",74,41,0
"3276",45,41,0
"3277",56,41,0
"3278",57,41,0
"3279",53,41,0
"3280",56,41,0
"3281",74,41,0
"3282",50,41,0
"3283",74,41,0
"3284",74,41,0
"3285",74,40,0
"3286",74,40,0
"3287",68,40,0
"3288",69,40,0
"3289",58,40,0
"3290",51,40,0
"3291",74,40,0
"3292",43,40,0
"3293",74,40,0
"3294",53,40,0
"3295",53,41,0
"3296",69,40,0
"3297",45,40,0
"3298",49,40,0
"3299",68,41,0
"3300",74,40,0
"3301",58,40,0
"3302",62,40,0
"3303",45,40,0
"3304",68,40,0
"3305",50,40,0
"3306",51,40,0
"3307",65,40,0
"3308",74,40,0
"3309",51,40,0
"3310",44,40,0
"3311",74,40,1
"3312",74,40,0
"3313",46,40,0
"3314",53,40,0
"3315",69,40,0
"3316",66,40,0
"3317",45,40,0
"3318",63,40,0
"3319",61,40,0
"3320",42,40,0
"3321",41,40,0
"3322",41,40,0
"3323",74,40,0
"3324",74,40,0
"3325",74,40,0
"3326",74,40,0
"3327",74,39,0
"3328",62,39,0
"3329",74,39,0
"3330",69,39,0
"3331",62,39,0
"3332",52,39,0
"3333",63,39,0
"3334",74,39,0
"3335",55,39,0
"3336",62,39,0
"3337",73,39,0
"3338",74,39,0
"3339",72,39,0
"3340",74,39,0
"3341",74,39,0
"3342",74,39,0
"3343",47,39,0
"3344",74,39,0
"3345",74,39,0
"3346",62,39,0
"3347",74,39,0
"3348",40,39,0
"3349",45,39,0
"3350",46,39,0
"3351",74,39,0
"3352",74,39,0
"3353",57,39,0
"3354",72,39,0
"3355",40,39,0
"3356",50,39,0
"3357",74,39,0
"3358",74,39,0
"3359",74,39,0
"3360",43,39,0
"3361",60,39,0
"3362",65,39,0
"3363",60,39,0
"3364",72,38,0
"3365",42,39,0
"3366",49,38,0
"3367",52,39,0
"3368",46,39,0
"3369",74,38,0
"3370",74,38,0
"3371",68,38,0
"3372",55,38,0
"3373",74,38,0
"3374",66,38,0
"3375",71,38,0
"3376",74,38,0
"3377",74,38,0
"3378",42,38,0
"3379",74,38,0
"3380",73,38,0
"3381",62,38,0
"3382",67,38,0
"3383",60,38,0
"3384",62,38,0
"3385",67,38,0
"3386",58,38,0
"3387",74,38,0
"3388",62,38,0
"3389",46,38,0
"3390",65,38,0
"3391",68,39,0
"3392",57,38,0
"3393",61,38,0
"3394",74,38,0
"3395",74,39,0
"3396",42,38,0
"3397",72,38,0
"3398",74,38,0
"3399",74,38,0
"3400",43,38,0
"3401",72,38,0
"3402",74,38,0
"3403",52,38,0
"3404",54,38,0
"3405",74,38,0
"3406",74,39,0
"3407",74,38,0
"3408",59,38,0
"3409",74,33,0
"3410",52,33,0
"3411",74,33,0
"3412",64,33,0
"3413",74,33,0
"3414",42,33,0
"3415",72,33,0
"3416",41,33,0
"3417",72,33,0
"3418",71,33,0
"3419",51,33,0
"3420",46,33,0
"3421",74,33,1
"3422",69,33,0
"3423",74,33,0
"3424",35,33,0
"3425",69,33,0
"3426",72,33,0
"3427",65,33,0
"3428",67,33,0
"3429",56,33,0
"3430",66,33,0
"3431",74,33,0
"3432",74,33,0
"3433",44,33,0
"3434",53,32,0
"3435",41,33,0
"3436",69,33,0
"3437",38,32,0
"3438",63,32,0
"3439",71,32,0
"3440",59,32,0
"3441",64,32,0
"3442",74,32,0
"3443",61,32,0
"3444",70,32,0
"3445",46,32,0
"3446",33,32,0
"3447",74,32,0
"3448",74,32,0
"3449",39,32,0
"3450",46,32,0
"3451",72,32,0
"3452",39,32,0
"3453",54,32,0
"3454",64,32,0
"3455",46,32,0
"3456",58,32,0
"3457",70,32,0
"3458",62,32,0
"3459",67,32,0
"3460",59,32,0
"3461",57,32,0
"3462",74,32,0
"3463",72,32,0
"3464",56,32,0
"3465",43,32,0
"3466",37,32,0
"3467",55,32,0
"3468",34,32,0
"3469",64,32,0
"3470",51,32,0
"3471",34,32,0
"3472",74,32,0
"3473",69,32,0
"3474",74,33,1
"3475",36,32,0
"3476",53,32,0
"3477",68,32,0
"3478",35,32,0
"3479",40,32,0
"3480",54,32,0
"3481",70,32,0
"3482",74,32,0
"3483",51,32,0
"3484",50,32,0
"3485",62,31,0
"3486",42,32,0
"3487",62,31,0
"3488",74,31,0
"3489",48,31,0
"3490",69,31,0
"3491",74,31,0
"3492",74,31,0
"3493",58,31,0
"3494",69,31,0
"3495",71,31,0
"3496",39,31,0
"3497",41,31,0
"3498",73,31,0
"3499",74,31,0
"3500",38,31,0
"3501",50,31,0
"3502",61,31,0
"3503",64,31,0
"3504",44,31,0
"3505",68,31,0
"3506",35,31,0
"3507",74,31,0
"3508",74,31,0
"3509",74,31,0
"3510",60,31,0
"3511",58,31,0
"3512",66,31,0
"3513",61,31,0
"3514",67,31,0
"3515",66,31,0
"3516",54,31,0
"3517",74,31,0
"3518",52,31,0
"3519",70,31,0
"3520",37,31,0
"3521",37,31,0
"3522",74,31,0
"3523",65,31,0
"3524",54,31,0
"3525",42,31,0
"3526",61,31,0
"3527",35,31,0
"3528",48,31,0
"3529",53,31,0
"3530",65,31,0
"3531",41,31,0
"3532",47,30,0
"3533",51,31,0
"3534",74,31,0
"3535",65,30,0
"3536",73,30,1
"3537",74,31,0
"3538",73,30,0
"3539",40,31,0
"3540",61,31,0
"3541",37,30,0
"3542",74,31,0
"3543",31,30,0
"3544",67,30,0
"3545",57,30,0
"3546",36,31,0
"3547",33,30,0
"3548",68,30,0
"3549",57,30,0
"3550",32,30,0
"3551",46,30,0
"3552",65,30,0
"3553",37,30,0
"3554",74,31,0
"3555",59,30,0
"3556",69,30,0
"3557",73,30,0
"3558",56,30,0
"3559",73,30,1
"3560",73,30,0
"3561",65,30,0
"3562",35,30,0
"3563",73,30,1
"3564",45,30,0
"3565",54,30,0
"3566",38,30,0
"3567",53,30,0
"3568",67,30,0
"3569",42,29,0
"3570",64,29,0
"3571",68,30,0
"3572",55,29,0
"3573",71,29,0
"3574",34,29,0
"3575",58,29,0
"3576",54,29,0
"3577",32,29,0
"3578",71,38,0
"3579",70,38,0
"3580",74,38,0
"3581",74,38,0
"3582",57,37,0
"3583",46,37,0
"3584",54,38,0
"3585",67,37,0
"3586",73,37,0
"3587",74,37,0
"3588",49,38,0
"3589",47,37,0
"3590",74,37,0
"3591",74,37,0
"3592",71,37,0
"3593",65,37,0
"3594",74,37,0
"3595",74,37,0
"3596",58,37,0
"3597",50,37,0
"3598",71,37,0
"3599",64,37,0
"3600",74,37,0
"3601",47,37,0
"3602",45,37,0
"3603",68,37,0
"3604",74,37,0
"3605",74,37,0
"3606",54,37,0
"3607",48,37,0
"3608",74,37,0
"3609",64,37,0
"3610",74,37,0
"3611",74,37,0
"3612",59,37,0
"3613",42,37,0
"3614",57,37,0
"3615",74,37,0
"3616",63,36,0
"3617",45,36,0
"3618",59,36,0
"3619",73,36,0
"3620",59,36,0
"3621",74,36,0
"3622",66,36,0
"3623",57,36,0
"3624",74,36,0
"3625",74,36,0
"3626",70,36,0
"3627",50,36,0
"3628",61,37,0
"3629",69,36,0
"3630",66,36,0
"3631",53,36,0
"3632",71,36,0
"3633",60,36,0
"3634",74,36,0
"3635",61,36,0
"3636",50,36,0
"3637",56,36,0
"3638",73,36,0
"3639",74,36,0
"3640",47,36,0
"3641",74,36,0
"3642",63,36,0
"3643",46,36,0
"3644",52,36,0
"3645",61,36,0
"3646",37,36,0
"3647",73,36,0
"3648",39,36,0
"3649",49,36,0
"3650",73,36,0
"3651",57,36,0
"3652",49,36,0
"3653",48,36,0
"3654",64,36,0
"3655",71,36,0
"3656",45,36,0
"3657",71,36,0
"3658",41,36,0
"3659",74,36,0
"3660",72,36,0
"3661",59,37,0
"3662",74,36,0
"3663",54,36,0
"3664",74,36,0
"3665",74,36,0
"3666",43,36,0
"3667",42,36,0
"3668",43,36,0
"3669",74,36,0
"3670",74,36,0
"3671",74,36,0
"3672",74,36,0
"3673",74,36,0
"3674",56,36,0
"3675",59,36,0
"3676",53,36,0
"3677",51,36,0
"3678",74,36,0
"3679",74,36,0
"3680",67,36,0
"3681",56,36,0
"3682",74,36,0
"3683",74,36,0
"3684",41,36,0
"3685",62,36,0
"3686",74,36,0
"3687",44,36,0
"3688",71,36,0
"3689",74,36,0
"3690",74,36,0
"3691",49,36,0
"3692",74,36,0
"3693",68,36,0
"3694",72,36,0
"3695",44,36,0
"3696",49,36,0
"3697",60,36,0
"3698",74,36,0
"3699",68,36,0
"3700",68,36,0
"3701",69,36,0
"3702",63,36,0
"3703",58,36,0
"3704",68,36,0
"3705",43,36,0
"3706",52,36,0
"3707",55,36,0
"3708",68,36,0
"3709",40,36,0
"3710",61,36,0
"3711",74,36,0
"3712",57,36,0
"3713",74,36,0
"3714",65,36,0
"3715",47,36,0
"3716",39,35,0
"3717",65,35,0
"3718",56,35,0
"3719",54,36,0
"3720",42,35,0
"3721",74,36,0
"3722",65,35,0
"3723",74,35,0
"3724",39,35,0
"3725",74,35,0
"3726",39,35,0
"3727",74,35,0
"3728",74,35,0
"3729",70,35,0
"3730",40,35,0
"3731",74,35,0
"3732",38,35,0
"3733",42,35,0
"3734",58,35,0
"3735",43,35,0
"3736",73,35,0
"3737",49,35,0
"3738",74,35,0
"3739",66,35,0
"3740",43,35,0
"3741",74,35,0
"3742",74,35,0
"3743",54,35,0
"3744",43,35,0
"3745",46,35,0
"3746",59,35,0
"3747",74,35,0
"3748",59,35,0
"3749",49,35,0
"3750",73,35,0
"3751",61,35,0
"3752",60,35,0
"3753",43,35,0
"3754",74,35,0
"3755",66,35,0
"3756",71,35,0
"3757",74,35,0
"3758",74,35,0
"3759",74,35,0
"3760",74,35,0
"3761",74,35,0
"3762",74,34,0
"3763",74,35,0
"3764",62,34,0
"3765",74,35,0
"3766",74,34,0
"3767",70,34,0
"3768",74,35,0
"3769",62,34,0
"3770",74,34,0
"3771",73,34,0
"3772",62,34,0
"3773",40,34,0
"3774",71,34,0
"3775",74,35,0
"3776",74,34,0
"3777",41,35,0
"3778",74,34,0
"3779",47,34,0
"3780",73,35,0
"3781",72,34,0
"3782",39,35,0
"3783",74,35,0
"3784",37,35,0
"3785",36,35,0
"3786",65,34,0
"3787",74,35,0
"3788",74,34,0
"3789",58,34,0
"3790",38,34,0
"3791",45,35,0
"3792",41,34,0
"3793",74,34,0
"3794",39,35,0
"3795",68,34,0
"3796",68,34,0
"3797",72,34,0
"3798",74,34,0
"3799",74,34,0
"3800",63,34,0
"3801",70,34,0
"3802",74,34,0
"3803",74,34,0
"3804",64,34,0
"3805",45,34,0
"3806",68,34,0
"3807",46,34,0
"3808",58,34,0
"3809",50,34,0
"3810",61,34,0
"3811",67,34,0
"3812",52,34,0
"3813",39,34,0
"3814",41,34,0
"3815",66,34,0
"3816",60,34,0
"3817",62,34,0
"3818",47,34,0
"3819",35,34,0
"3820",70,33,0
"3821",47,33,0
"3822",58,33,0
"3823",48,33,0
"3824",74,33,0
"3825",59,33,0
"3826",60,33,0
"3827",72,33,0
"3828",65,33,0
"3829",45,33,0
"3830",60,33,0
"3831",51,33,0
"3832",74,33,0
"3833",41,33,0
"3834",36,33,0
"3835",50,33,0
"3836",42,33,0
"3837",48,25,0
"3838",66,25,0
"3839",28,25,0
"3840",68,25,1
"3841",30,24,0
"3842",67,24,1
"3843",68,25,0
"3844",58,24,0
"3845",62,24,0
"3846",68,25,1
"3847",67,24,1
"3848",42,24,0
"3849",65,24,0
"3850",30,24,0
"3851",30,24,0
"3852",61,25,0
"3853",54,25,0
"3854",37,24,0
"3855",67,24,1
"3856",67,24,1
"3857",64,24,0
"3858",43,24,0
"3859",67,24,1
"3860",26,24,0
"3861",67,24,0
"3862",36,24,0
"3863",61,24,0
"3864",67,24,1
"3865",36,24,0
"3866",38,24,0
"3867",62,24,0
"3868",38,24,0
"3869",61,24,0
"3870",65,25,0
"3871",67,24,1
"3872",67,24,1
"3873",44,24,0
"3874",67,24,0
"3875",41,24,0
"3876",26,24,0
"3877",37,24,0
"3878",67,24,0
"3879",67,24,1
"3880",40,24,0
"3881",53,24,0
"3882",64,24,0
"3883",51,24,0
"3884",35,24,0
"3885",67,24,1
"3886",42,24,0
"3887",48,24,0
"3888",28,24,0
"3889",36,24,0
"3890",58,24,0
"3891",48,24,0
"3892",68,25,1
"3893",45,24,0
"3894",67,24,1
"3895",67,24,1
"3896",26,24,0
"3897",63,24,0
"3898",66,24,0
"3899",34,24,0
"3900",67,24,1
"3901",67,24,1
"3902",67,24,1
"3903",67,24,1
"3904",67,24,1
"3905",46,24,0
"3906",57,24,0
"3907",67,24,1
"3908",62,24,0
"3909",68,25,1
"3910",54,24,0
"3911",56,24,0
"3912",67,24,1
"3913",66,24,0
"3914",25,24,0
"3915",42,24,0
"3916",60,24,0
"3917",35,24,0
"3918",28,24,0
"3919",67,24,1
"3920",47,24,0
"3921",67,24,1
"3922",67,24,1
"3923",47,24,0
"3924",25,24,0
"3925",58,24,0
"3926",63,24,0
"3927",27,24,0
"3928",67,24,1
"3929",48,24,0
"3930",67,24,0
"3931",50,24,0
"3932",67,24,1
"3933",60,24,0
"3934",61,24,0
"3935",67,24,1
"3936",67,24,1
"3937",67,24,1
"3938",45,24,0
"3939",67,24,1
"3940",67,24,1
"3941",37,24,0
"3942",42,24,0
"3943",67,24,1
"3944",31,24,0
"3945",66,24,0
"3946",47,24,0
"3947",53,24,0
"3948",28,24,0
"3949",40,24,0
"3950",54,24,0
"3951",33,24,0
"3952",54,24,0
"3953",64,24,0
"3954",57,24,0
"3955",30,24,0
"3956",60,24,0
"3957",67,24,1
"3958",63,24,0
"3959",31,24,0
"3960",33,24,0
"3961",66,23,1
"3962",59,23,0
"3963",29,24,0
"3964",49,24,0
"3965",38,23,0
"3966",58,23,0
"3967",51,23,0
"3968",59,24,0
"3969",67,24,0
"3970",67,24,1
"3971",38,23,0
"3972",24,23,0
"3973",66,23,1
"3974",34,24,0
"3975",60,23,0
"3976",47,23,0
"3977",31,23,0
"3978",57,23,0
"3979",55,23,0
"3980",66,23,1
"3981",66,23,1
"3982",63,23,0
"3983",60,23,0
"3984",59,23,0
"3985",36,23,0
"3986",47,23,0
"3987",38,23,0
"3988",66,23,1
"3989",66,23,1
"3990",66,23,1
"3991",50,23,0
"3992",24,23,0
"3993",44,23,0
"3994",45,23,0
"3995",66,23,1
"3996",28,23,0
"3997",58,29,0
"3998",47,29,0
"3999",30,29,0
"4000",64,29,0
"4001",72,29,1
"4002",72,29,0
"4003",43,29,0
"4004",48,29,0
"4005",37,29,0
"4006",62,29,0
"4007",64,29,0
"4008",72,29,1
"4009",44,29,0
"4010",54,29,0
"4011",61,29,0
"4012",67,29,0
"4013",72,29,0
"4014",42,29,0
"4015",52,29,0
"4016",36,29,0
"4017",48,29,0
"4018",65,29,0
"4019",42,29,0
"4020",38,29,0
"4021",39,29,0
"4022",32,30,0
"4023",66,29,0
"4024",62,29,0
"4025",50,29,0
"4026",72,29,1
"4027",57,29,0
"4028",71,29,0
"4029",72,29,1
"4030",32,29,0
"4031",67,29,0
"4032",41,29,0
"4033",62,29,0
"4034",36,29,0
"4035",34,29,0
"4036",31,29,0
"4037",65,29,0
"4038",36,29,0
"4039",48,29,0
"4040",72,29,1
"4041",72,29,1
"4042",69,29,0
"4043",55,29,0
"4044",53,29,0
"4045",57,29,0
"4046",42,29,0
"4047",57,29,0
"4048",59,29,0
"4049",34,29,0
"4050",54,29,0
"4051",49,29,0
"4052",31,29,0
"4053",46,29,0
"4054",72,29,1
"4055",54,29,0
"4056",59,29,0
"4057",32,29,0
"4058",36,29,0
"4059",64,28,0
"4060",65,28,0
"4061",58,28,0
"4062",57,28,0
"4063",63,28,0
"4064",31,28,0
"4065",41,28,0
"4066",46,28,0
"4067",71,28,1
"4068",34,28,0
"4069",49,28,0
"4070",30,28,0
"4071",33,28,0
"4072",69,28,0
"4073",71,28,1
"4074",71,28,0
"4075",46,28,0
"4076",42,28,0
"4077",47,28,0
"4078",71,28,1
"4079",65,28,0
"4080",55,28,0
"4081",71,28,1
"4082",42,28,0
"4083",47,28,0
"4084",71,28,1
"4085",33,28,0
"4086",71,28,1
"4087",44,28,0
"4088",33,28,0
"4089",57,28,0
"4090",54,28,0
"4091",56,28,0
"4092",52,28,0
"4093",71,28,1
"4094",71,28,1
"4095",71,28,1
"4096",41,28,0
"4097",47,28,0
"4098",64,28,0
"4099",53,28,0
"4100",47,28,0
"4101",53,28,0
"4102",71,28,1
"4103",68,28,0
"4104",55,28,0
"4105",35,28,0
"4106",71,28,1
"4107",71,28,1
"4108",69,28,0
"4109",67,28,0
"4110",71,28,1
"4111",71,28,1
"4112",71,28,0
"4113",71,28,1
"4114",71,29,0
"4115",37,28,0
"4116",60,28,0
"4117",71,28,1
"4118",31,28,0
"4119",68,28,0
"4120",64,28,0
"4121",34,28,0
"4122",70,28,0
"4123",71,28,1
"4124",65,28,0
"4125",71,28,1
"4126",40,28,0
"4127",49,28,0
"4128",39,28,0
"4129",71,28,1
"4130",64,28,0
"4131",52,28,0
"4132",69,28,0
"4133",70,28,0
"4134",66,28,0
"4135",55,28,0
"4136",68,28,0
"4137",71,28,1
"4138",57,27,0
"4139",63,27,0
"4140",59,27,0
"4141",70,27,0
"4142",42,27,0
"4143",63,27,0
"4144",70,27,1
"4145",30,27,0
"4146",45,27,0
"4147",47,27,0
"4148",38,27,0
"4149",56,27,0
"4150",34,27,0
"4151",70,27,1
"4152",66,27,0
"4153",70,27,1
"4154",38,27,0
"4155",70,27,1
"4156",70,27,0
"4157",51,27,0
"4158",45,27,0
"4159",70,27,0
"4160",46,27,0
"4161",70,27,1
"4162",29,27,0
"4163",41,27,0
"4164",34,27,0
"4165",55,27,0
"4166",58,27,0
"4167",63,27,0
"4168",49,27,0
"4169",50,27,0
"4170",66,27,0
"4171",70,27,1
"4172",62,27,0
"4173",70,27,1
"4174",65,27,0
"4175",70,27,1
"4176",57,27,0
"4177",41,27,0
"4178",53,27,0
"4179",70,27,1
"4180",29,27,0
"4181",70,27,1
"4182",53,27,0
"4183",64,27,0
"4184",29,27,0
"4185",59,27,0
"4186",70,27,0
"4187",59,27,0
"4188",46,27,0
"4189",70,27,0
"4190",61,27,0
"4191",45,27,0
"4192",70,27,0
"4193",70,27,1
"4194",63,27,0
"4195",70,27,1
"4196",51,27,0
"4197",70,27,1
"4198",45,27,0
"4199",61,27,0
"4200",66,23,1
"4201",66,23,1
"4202",46,23,0
"4203",65,23,0
"4204",53,23,0
"4205",54,23,0
"4206",51,23,0
"4207",27,23,0
"4208",66,23,0
"4209",61,23,0
"4210",32,23,0
"4211",27,23,0
"4212",29,23,0
"4213",39,23,0
"4214",66,23,1
"4215",49,23,0
"4216",26,23,0
"4217",66,23,1
"4218",61,23,0
"4219",52,23,0
"4220",44,23,0
"4221",58,23,0
"4222",66,23,1
"4223",25,23,0
"4224",29,23,0
"4225",36,23,0
"4226",59,23,0
"4227",64,23,0
"4228",66,23,0
"4229",38,23,0
"4230",66,23,1
"4231",66,23,1
"4232",26,23,0
"4233",66,23,1
"4234",65,23,0
"4235",25,23,0
"4236",43,23,0
"4237",48,23,0
"4238",43,22,0
"4239",42,23,0
"4240",50,23,0
"4241",37,23,0
"4242",66,23,1
"4243",36,23,0
"4244",50,23,0
"4245",26,22,0
"4246",26,22,0
"4247",38,22,0
"4248",65,22,1
"4249",64,22,0
"4250",51,22,0
"4251",65,22,1
"4252",65,22,1
"4253",43,22,0
"4254",35,22,0
"4255",59,22,0
"4256",33,22,0
"4257",34,23,0
"4258",61,22,0
"4259",45,22,0
"4260",42,22,0
"4261",48,22,0
"4262",43,22,0
"4263",34,22,0
"4264",46,22,0
"4265",23,22,0
"4266",63,22,0
"4267",65,22,1
"4268",65,22,1
"4269",61,22,0
"4270",33,22,0
"4271",32,22,0
"4272",52,22,0
"4273",57,22,0
"4274",60,22,0
"4275",65,22,0
"4276",64,22,0
"4277",57,22,0
"4278",39,22,0
"4279",34,22,0
"4280",65,22,1
"4281",65,22,1
"4282",65,22,1
"4283",65,22,1
"4284",65,22,1
"4285",58,22,0
"4286",56,23,0
"4287",65,22,1
"4288",36,22,0
"4289",51,22,0
"4290",64,22,0
"4291",59,22,0
